Ref#,Prefix,Property Name,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,State,City ,County,Street & Number,External Link,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID
66000803,,"Barnard, Henry, House",Listed,Single,FALSE,0.4, EDUCATION,BUILDING,CONNECTICUT,Hartford,Hartford,118 Main St.,https://catalog.archives.gov/id/132353614,10/15/1966,12/21/1965,,,66000803
100009807,NL,Barnum Institute of Science and History,Listed,NHL,FALSE,0.2, ARCHITECTURE; SOCIAL HISTORY; PERFORMING ARTS,building,CONNECTICUT,Bridgeport,Fairfield,820 Main St.,,,12/11/2023,,,72001300
82004371,,Birdcraft Sanctuary,Listed,Single,FALSE,6.5, EDUCATION; LANDSCAPE ARCHITECTURE; CONSERVATION,SITE,CONNECTICUT,Fairfield,Fairfield,314 Unquowa Rd.,https://catalog.archives.gov/id/132353594,06/23/1982,04/19/1993, Birdcraft Musuem and Sanctuary,,82004371
77001414,,"Bowen, Henry C., House",Listed,Single,FALSE,2.9, RELIGION; SOCIAL HISTORY; LITERATURE; PHILOSOPHY; ARCHITECTURE,BUILDING,CONNECTICUT,Woodstock,Windham,CT 169,https://catalog.archives.gov/id/132356075,08/24/1977,10/05/1992, Roseland Cottage,,77001414
88002694,,Bush-Holley House,Listed,Single,FALSE,0.7, ARCHITECTURE; ART,BUILDING,CONNECTICUT,Greenwich,Fairfield,39 Strickland Rd.,https://catalog.archives.gov/id/132353596,12/01/1988,07/17/1991,,,88002694
68000048,,Buttolph-Williams House,Listed,Single,FALSE,2, ARCHITECTURE,BUILDING,CONNECTICUT,Wethersfield,Hartford,249 Broad St.,https://catalog.archives.gov/id/132353616,11/24/1968,11/24/1968,,,68000048
66000804,,CHARLES W. MORGAN,Listed,Single,FALSE,0.9, COMMERCE,STRUCTURE,CONNECTICUT,Mystic,New London,Mystic Seaport,https://catalog.archives.gov/id/132353683,11/13/1966,11/24/1968, CHARLES W. MORGAN Whaler,,66000804
78002885,,Cheney Brothers Historic District,Listed,Single,FALSE,175, INDUSTRY,DISTRICT,CONNECTICUT,Manchester,Hartford,"Bounded by Hartford Rd., Laurel, Spruce, and Lampfield Sts.",https://catalog.archives.gov/id/132353618,06/02/1978,06/02/1978,,,78002885
75001944,,"Chittenden, Russell Henry, House",Listed,Single,FALSE,0.9, SCIENCE,BUILDING,CONNECTICUT,New Haven,New Haven,83 Trumbull St.,https://catalog.archives.gov/id/132353662,05/15/1975,05/15/1975, John C. Flanagan Law Office,,75001944
91002060,,CHRISTEEN (oyster sloop),Listed,Single,FALSE,0.9, MARITIME HISTORY; COMMERCE,STRUCTURE,CONNECTICUT,Essex,Middlesex,Essex Harbor,https://catalog.archives.gov/id/132353656,12/04/1991,12/04/1991, Oyster Sloop CHRISTEEN,,91002060
76001987,,Colt Industrial District,Listed,Single,FALSE,130, INDUSTRY; ARCHITECTURE; SOCIAL HISTORY; INVENTION,DISTRICT,CONNECTICUT,Hartford,Hartford,"Roughly bounded by Wawarme, Wethersfield, Hendricxsen, Van Dyke Aves., and Stonington, Masseek, and Sequassen Sts.",https://catalog.archives.gov/id/132354264,06/08/1976,10/06/2008,,,76001987
66000805,,Connecticut Agricultural Experiment Station,Listed,Single,FALSE,6.2, SCIENCE; AGRICULTURE,DISTRICT,CONNECTICUT,New Haven,New Haven,123 Huntington St.,https://catalog.archives.gov/id/132353664,10/15/1966,07/19/1964,,,66000805
66000806,,"Connecticut Hall, Yale University",Listed,Single,FALSE,0.9, EDUCATION; ARCHITECTURE,BUILDING,CONNECTICUT,New Haven,New Haven,"Bounded by High, Chapel, Elm, and College Sts.",https://catalog.archives.gov/id/132353666,10/15/1966,12/21/1965,,,66000806
70000834,,Connecticut State Capitol,Listed,Single,FALSE,4, ARCHITECTURE,BUILDING,CONNECTICUT,Hartford,Hartford,Capitol Ave.,https://catalog.archives.gov/id/132353620,12/30/1970,12/30/1970, New State Capitol;State Capitol Building,,70000834
66000878,,Connecticut Statehouse,Listed,Single,FALSE,1, POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,CONNECTICUT,Hartford,Hartford,Main St. at Central Row,https://catalog.archives.gov/id/132353636,10/15/1966,12/19/1960, Old Statehouse;Old Hartford Statehouse,,66000878
70000696,,"Crandall, Prudence, House",Listed,Single,FALSE,1, SOCIAL HISTORY; ARCHITECTURE; EDUCATION; BLACK,BUILDING,CONNECTICUT,Canterbury,Windham,Jct. of CT 14 and 169,https://catalog.archives.gov/id/132356104,10/22/1970,07/17/1991," Payne,Elisha,House",,70000696
66000874,,"Dana, James Dwight, House",Listed,Single,FALSE,0.6, SCIENCE; ARCHITECTURE,BUILDING,CONNECTICUT,New Haven,New Haven,24 Hillhouse Ave.,https://catalog.archives.gov/id/132353668,10/15/1966,01/12/1965,,,66000874
70000835,,"Deane, Silas, House",Listed,Single,FALSE,1, POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,CONNECTICUT,Wethersfield,Hartford,203 Main St.,https://catalog.archives.gov/id/132354300,10/06/1970,11/28/1972,,,70000835
70000707,,"Ellsworth, Oliver, Homestead",Listed,Single,FALSE,0.9, LAW; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,CONNECTICUT,Windsor,Hartford,778 Palisado Ave.,https://catalog.archives.gov/id/132354318,10/06/1970,12/20/1989, Elmwood,,70000707
94001649,,EMMA C. BERRY (Fishing Sloop),Listed,Single,FALSE,0.9, ARCHITECTURE; MARITIME HISTORY; INDUSTRY; TRANSPORTATION,structure,CONNECTICUT,Mystic,New London,Greenmanville Ave.,https://catalog.archives.gov/id/132353685,10/12/1994,10/12/1994, See also:Mystic River Historic District,,94001649
75002056,,First Church of Christ,Listed,Single,FALSE,0.9, BLACK; POLITICS/GOVERNMENT; ARCHITECTURE; RELIGION; SOCIAL HISTORY,BUILDING,CONNECTICUT,Farmington,Hartford,75 Main St.,https://catalog.archives.gov/id/132353626,05/15/1975,05/15/1975,,,75002056
100006271,NL,First Presbyterian Church,Listed,NHL,FALSE,6.58, ARCHITECTURE,building,CONNECTICUT,Stamford,Fairfield,1101 Bedford Street,,,01/13/2021,,,100006271
100006272,SG,First Presbyterian Church,Listed,Single,FALSE,6.58, ARCHITECTURE,building,CONNECTICUT,Stamford,Fairfield,1101 Bedford Street,,,01/13/2021,,,100006271
66000961,,First Telephone Exchange,Removed,Single,FALSE,0.1, COMMUNICATIONS,BUILDING,CONNECTICUT,New Haven,New Haven,733 Chapel St.,,,01/29/1964, Metropolitan Building,,66000961
86000469,,Fort Shantok,Listed,Single,TRUE,4.5, HISTORIC - ABORIGINAL,SITE,CONNECTICUT,Montville,New London,Address Restricted,,03/20/1986,04/12/1993, Fort Shantok Archeological Site;The Mohegan Fort;Uncas' Fort,,86000469
93001604,,"Griswold, Florence, House and Museum",Listed,Single,FALSE,5, ARCHITECTURE; ART,BUILDING,CONNECTICUT,Old Lyme,New London,96 Lyme St.,https://catalog.archives.gov/id/132353688,04/19/1993,04/19/1993,,,93001604
97000830,,Grove Street Cemetery,Listed,Single,FALSE,18, ART; LANDSCAPE ARCHITECTURE; ARCHITECTURE; COMMUNITY PLANNING AND DEVELOPMENT,SITE,CONNECTICUT,New Haven,New Haven,200 Grove St.,https://catalog.archives.gov/id/132353670,08/08/1997,02/16/2000, New Haven City Burial Ground,,97000830
91002056,AD,Hill-Stead,Listed,Add.Doc.,FALSE,150, ARCHITECTURE; ART,BUILDING,CONNECTICUT,Farmington,Hartford,35 Mountain Rd.,,07/17/1991,07/17/1991, See Also:Farmington Historic District,,91002056
71001009,,"Huntington, Samuel, Birthplace",Listed,Single,FALSE,32, POLITICS/GOVERNMENT,BUILDING,CONNECTICUT,Scotland,Windham,"CT 14, 2 mi. W of CT 97",https://catalog.archives.gov/id/132353709,11/11/1971,11/11/1971,,,71001009
97000341,,"Johnson, Philip, Glass House",Listed,Single,FALSE,40, ARCHITECTURE; LANDSCAPE ARCHITECTURE,DISTRICT,CONNECTICUT,New Canaan,Fairfield,798-856 Ponus Ridge Rd.,https://catalog.archives.gov/id/132353598,02/18/1997,02/18/1997,,,97000341
74002178,,Kimberly Mansion,Listed,Single,FALSE,3, SOCIAL HISTORY,BUILDING,CONNECTICUT,Glastonbury,Hartford,1625 Main St.,https://catalog.archives.gov/id/132353628,09/17/1974,05/30/1974, Smith Sisters House,,74002178
93001612,,L. A. DUNTON,Listed,Single,FALSE,0.3, TRANSPORTATION; INDUSTRY; MARITIME HISTORY; ARCHITECTURE,STRUCTURE,CONNECTICUT,Mystic,New London,Mystic Seaport Museum,https://catalog.archives.gov/id/132353690,11/04/1993,11/04/1993,,,93001612
68000050,,Litchfield Historic District,Listed,Single,FALSE,20, ARCHITECTURE,DISTRICT,CONNECTICUT,Litchfield,Litchfield,Roughly both sides of North and South Sts. between Gallows Lane and Prospect St.,https://catalog.archives.gov/id/132353648,11/24/1968,11/24/1968, See Also:66000879;71001011;78003456,,68000050
70000836,,Lockwood-Mathews Mansion,Listed,Single,FALSE,5.5, ARCHITECTURE,BUILDING,CONNECTICUT,Norwalk,Fairfield,295 West Ave.,https://catalog.archives.gov/id/132353926,12/30/1970,12/30/1970, Elmenworth;Elm Park,,70000836
66000875,,"Marsh, Othniel C., House",Listed,Single,FALSE,6.8, LITERATURE,BUILDING,CONNECTICUT,New Haven,New Haven,360 Prospect St.,https://catalog.archives.gov/id/132353672,10/15/1966,01/12/1965, Marsh Hall,,66000875
86001323,,Mashantucket Pequot Reservation,Listed,Single,TRUE,1637.8, HISTORIC - ABORIGINAL,DISTRICT,CONNECTICUT,Ledyard,New London,Address Restricted,,06/11/1986,04/12/1993, Mashantucket Pequot Reservation-Archeological District,,86001323
66000877,,"Mather, Stephen Tyng, House",Listed,Single,FALSE,28.5, CONSERVATION; POLITICS/GOVERNMENT,BUILDING,CONNECTICUT,Darien,Fairfield,19 Stephen Mather Rd.,https://catalog.archives.gov/id/132353602,10/15/1966,11/27/1963, Mather Homestead,,66000877
76002138,,"Mendel, Lafayette B., House",Listed,Single,FALSE,0.9, SCIENCE,BUILDING,CONNECTICUT,New Haven,New Haven,18 Trumbull St.,https://catalog.archives.gov/id/132353674,01/07/1976,01/07/1976,,,76002138
13000618,,"Merrill, James, House",Listed,Single,FALSE,0.1, LITERATURE,BUILDING,CONNECTICUT,Stonington,New London,107 Water St.,,08/28/2013,07/12/2013, Burtch Block,,13000618
71001010,,Monte Cristo Cottage,Listed,Single,FALSE,0.9, LITERATURE,BUILDING,CONNECTICUT,New London,New London,325 Pequot Ave.,https://catalog.archives.gov/id/132353693,07/17/1971,07/17/1971, Eugene O'Neill House,,71001010
75002057,,"Morley, Edward W., House",Listed,Single,FALSE,0.9, SCIENCE,BUILDING,CONNECTICUT,West Hartford,Hartford,26 Westland Ave.,https://catalog.archives.gov/id/132353630,05/15/1975,05/15/1975,,,75002057
70000838,,New Haven Green Historic District,Listed,Single,FALSE,16, COMMUNITY PLANNING AND DEVELOPMENT; ARCHITECTURE,DISTRICT,CONNECTICUT,New Haven,New Haven,"Bounded by Chapel, College, Elm, and Church Sts.",https://catalog.archives.gov/id/132353676,12/30/1970,12/30/1970,,,70000838
76002139,,"Norton, Charles H., House",Listed,Single,FALSE,3, INDUSTRY; INVENTION,BUILDING,CONNECTICUT,Plainville,Hartford,132 Redstone Hill,https://catalog.archives.gov/id/132353632,05/11/1976,05/11/1976, Sharpenhoe,,76002139
70000839,,Old Newgate Prison,Listed,Single,FALSE,5, MILITARY; POLITICS/GOVERNMENT; SOCIAL HISTORY,SITE,CONNECTICUT,East Granby,Hartford,Newgate Rd.,https://catalog.archives.gov/id/132354529,10/15/1970,11/28/1972, Newgate Prison and Copper Mine;Simsbury Mine,,70000839
96000971,,"Palmer, Capt. Nathaniel B., House",Listed,Single,FALSE,4.4, MARITIME HISTORY; EXPLORATION/SETTLEMENT; COMMERCE; ARCHITECTURE,BUILDING,CONNECTICUT,Stonington,New London,40 Palmer St.,https://catalog.archives.gov/id/132353697,06/19/1996,06/19/1996," Palmer-Loper House;Palmer, Nathaniel &amp; Alexander, House;",,96000971
00000703,,Portland Brownstone Quarries,Listed,Single,FALSE,,,SITE,CONNECTICUT,Portland,Middlesex,"Brownstone Ave., and Silver St.",https://catalog.archives.gov/id/132353658,05/16/2000,05/16/2000,,,00000703
66000879,,"Reeve, Tapping, House and Law School",Listed,Single,FALSE,1.5, LAW,BUILDING,CONNECTICUT,Litchfield,Litchfield,South St.,https://catalog.archives.gov/id/132353650,10/15/1966,12/21/1965,,,66000879
66000880,,"Remington, Frederic, House",Listed,Single,FALSE,45.3, ART,BUILDING,CONNECTICUT,Ridgefield,Fairfield,154 Barry Ave.,https://catalog.archives.gov/id/132353604,10/15/1966,12/21/1965,,,66000880
66000881,,"Rogers, John, Studio",Listed,Single,FALSE,0.9, ART,BUILDING,CONNECTICUT,New Canaan,Fairfield,33 Oenoke Ridge,https://catalog.archives.gov/id/132353606,10/15/1966,12/21/1965,,,66000881
70000688,,"Russell, Samuel Wadsworth, House",Listed,Single,FALSE,4, ARCHITECTURE,BUILDING,CONNECTICUT,Middletown,Middlesex,350 High St.,https://catalog.archives.gov/id/132355154,10/06/1970,08/07/2001,,,70000688
92001887,,SABINO (steamer),Listed,Single,FALSE,0.9, MARITIME HISTORY; ARCHITECTURE; TRANSPORTATION,STRUCTURE,CONNECTICUT,Mystic,New London,Mystic Seaport Museum,https://catalog.archives.gov/id/132353699,10/05/1992,10/05/1992, Excursion steamer SABINO,,92001887
66000882,,Stanley-Whitman House,Listed,Single,FALSE,1, ARCHITECTURE,BUILDING,CONNECTICUT,Farmington,Hartford,37 High St.,https://catalog.archives.gov/id/132353638,10/15/1966,10/09/1960,,,66000882
16000858,,"Steward's House, Foreign Mission School",Listed,Single,FALSE,3, ASIAN; EDUCATION; NATIVE AMERICAN; PACIFIC-ISLANDER; RELIGION; SOCIAL HISTORY,building,CONNECTICUT,Cornwall,Litchfield,14 Bolton Hill Road,,10/31/2016,10/31/2016, The Commons,,16000858
70000710,,"Stowe, Harriet Beecher, House",Listed,Single,FALSE,0.9, LITERATURE; SOCIAL HISTORY,BUILDING,CONNECTICUT,Hartford,Hartford,73 Forest St.,https://catalog.archives.gov/id/132354643,10/06/1970,02/27/2013,,,70000710
84000247,,"Sturges, Jonathan, House",Listed,Single,FALSE,1.4, ARCHITECTURE; ART,BUILDING,CONNECTICUT,Fairfield,Fairfield,449 Mill Plain Rd.,https://catalog.archives.gov/id/132353608,11/23/1984,04/19/1994, The Cottage,,84000247
93001602,,"Tarbell, Ida, House",Listed,Single,FALSE,0.9, COMMUNICATIONS; LITERATURE,BUILDING,CONNECTICUT,Easton,Fairfield,320 Valley Rd.,https://catalog.archives.gov/id/132353610,04/19/1993,04/19/1993,,,93001602
66000883,,"Trumbull, John, Birthplace",Listed,Single,FALSE,3, ART; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,CONNECTICUT,Lebanon,New London,The Common,https://catalog.archives.gov/id/132353701,10/15/1966,12/21/1965, Gov. Jonathan Trumbull House,,66000883
66000884,,"Twain, Mark, House",Listed,Single,FALSE,1.5, LITERATURE; ARCHITECTURE,BUILDING,CONNECTICUT,Hartford,Hartford,351 Farmington Ave.,https://catalog.archives.gov/id/132353640,10/15/1966,12/29/1962,,,66000884
79002653,,U.S.S. NAUTILUS (submarine),Listed,Single,FALSE,71, MILITARY; ENGINEERING; TRANSPORTATION; INVENTION,STRUCTURE,CONNECTICUT,Groton,New London,Naval Submarine Base,https://catalog.archives.gov/id/132355936,05/16/1979,05/20/1982, NAUTILUS;S.S. (N)571,,79002653
66000885,,"Webb, Joseph, House",Listed,Single,FALSE,1.5, MILITARY; ARCHITECTURE,BUILDING,CONNECTICUT,Wethersfield,Hartford,211 Main St.,https://catalog.archives.gov/id/132353642,10/15/1966,01/20/1962, Webb House,,66000885
66000886,,"Webster, Noah, Birthplace",Listed,Single,FALSE,0.2, EDUCATION,BUILDING,CONNECTICUT,West Hartford,Hartford,227 S. Main St.,https://catalog.archives.gov/id/132353644,10/15/1966,01/29/1962,,,66000886
97001277,,"Whitfield, Henry, House",Listed,Single,FALSE,9, CONSERVATION; SOCIAL HISTORY; ARCHITECTURE,BUILDING,CONNECTICUT,Guilford,New Haven,248 Old Whitfield St.,https://catalog.archives.gov/id/132353679,09/25/1997,09/25/1997," Old Stone House, Henry Whitfield State Historical Museum",,97001277
98001190,,"Williams, Austin F., Carriagehouse and House",Listed,Single,FALSE,2.6, SOCIAL HISTORY,BUILDING,CONNECTICUT,Farmington,Hartford,127 Main Street,https://catalog.archives.gov/id/132353646,08/05/1998,08/05/1998, See also: Farmington Historic District,,98001190
71001012,,"Williams, William, House",Listed,Single,FALSE,0.9, POLITICS/GOVERNMENT,BUILDING,CONNECTICUT,Lebanon,New London,Jct. of CT 87 and 207,https://catalog.archives.gov/id/132353703,11/11/1971,11/11/1971,,,71001012
71001011,,"Wolcott, Oliver, House",Listed,Single,FALSE,12, POLITICS/GOVERNMENT,BUILDING,CONNECTICUT,Litchfield,Litchfield,South St.,https://catalog.archives.gov/id/132353652,11/11/1971,11/11/1971,,,71001011
87000756,,Yale Bowl,Listed,Single,FALSE,30, ENTERTAINMENT/RECREATION,STRUCTURE,CONNECTICUT,New Haven,New Haven,SW of intersection of Chapel St. and Yale Ave.,https://catalog.archives.gov/id/132353681,02/27/1987,04/27/1987,,,87000756
70000170,,Aspendale,Listed,Single,FALSE,210, ARCHITECTURE,BUILDING,DELAWARE,Kenton,Kent,1 mi. W of Kenton on DE 300,https://catalog.archives.gov/id/75323898,04/15/1970,04/15/1970,,,70000170
74000602,,"Broom, Jacob, House",Listed,Single,FALSE,2, POLITICS/GOVERNMENT,BUILDING,DELAWARE,Montchanin,New Castle,1 mi. NW of Wilmington,https://catalog.archives.gov/id/75323921,12/02/1974,12/02/1974, Hagley,,74000602
67000004,,Corbit-Sharp House,Listed,Single,FALSE,25, ARCHITECTURE,BUILDING,DELAWARE,Odessa,New Castle,SW corner of Main and 2nd Sts.,https://catalog.archives.gov/id/75323905,12/24/1967,12/24/1967,,,67000004
66000258,,"Dickinson, John, House",Listed,Single,FALSE,13, LITERATURE; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,DELAWARE,Dover,Kent,5 mi. SE of Dover and 3 mi. E of U.S. 13 on Kitts Hummock Rd.,https://catalog.archives.gov/id/75323901,10/15/1966,01/20/1961,,,66000258
66000259,,Eleutherian Mills,Listed,Single,FALSE,191.2, INDUSTRY; COMMERCE,DISTRICT,DELAWARE,Wilmington,New Castle,N of Wilmington on DE 141 at Brandywine Creek Bridge,https://catalog.archives.gov/id/75323911,11/13/1966,11/13/1966, Eleutherian Mills--Hagley Museum,,66000259
66000260,,Fort Christina,Listed,Single,FALSE,2, MILITARY; EXPLORATION/SETTLEMENT,SITE,DELAWARE,Wilmington,New Castle,"E. 7th St. and the Christina River, Fort Christina State Park",https://catalog.archives.gov/id/75323913,10/15/1966,11/05/1961, Fort Christina State Park,,66000260
100000872,NL,George Read II House,Listed,NHL,FALSE,,,,DELAWARE,New Castle,New Castle,42 The Strand,,,12/23/2016,,,100000872
66000261,,Holy Trinity,Listed,Single,FALSE,3.5, EUROPEAN; EXPLORATION/SETTLEMENT; ARCHITECTURE; RELIGION,BUILDING,DELAWARE,Wilmington,New Castle,7th and Church Sts.,https://catalog.archives.gov/id/75323907,10/15/1966,11/05/1961, Old Swedes Church,,66000261
85000309,,Howard High School,Listed,Single,FALSE,0.7, EDUCATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,DELAWARE,Wilmington,New Castle,13th and Poplar Sts.,https://catalog.archives.gov/id/75323915,02/21/1985,04/05/2005,,,85000309
89000006,,Lightship WLV 539,Listed,Single,FALSE,0.1, MARITIME HISTORY,STRUCTURE,DELAWARE,Lewes,Sussex,Lewes--Rehoboth Canal between Shipcarpenter and Mulberry Sts.,https://catalog.archives.gov/id/75323923,02/16/1989,06/14/2011," S-7857 The Lightship ""Overfalls""",,89000006
72000292,,Lombardy Hall,Listed,Single,FALSE,1.5, AGRICULTURE; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,DELAWARE,Wilmington,New Castle,U.S. 202,https://catalog.archives.gov/id/75324139,12/05/1972,12/02/1974, Pizgah;New Wark;Gunning Bedford House,,72000292
72000285,,New Castle County Court House,Listed,Single,FALSE,0.2, POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,DELAWARE,New Castle,New Castle,"Delaware St., between 2nd and 3rd Sts.",https://catalog.archives.gov/id/75323909,11/28/1972,11/28/1972, Old Colony and State House; Old Courthouse,,72000285
67000003,,New Castle Historic District,Listed,Single,FALSE,95, ARCHITECTURE,DISTRICT,DELAWARE,New Castle,New Castle,"Bounded by Harmony St., The Strand, 3rd St., and Delaware St.",https://catalog.archives.gov/id/75323903,12/24/1967,12/24/1967, See Also:Stonum;Old Courthouse;Amstel House,,67000003
73000524,,Stonum,Listed,Single,FALSE,0.9, POLITICS/GOVERNMENT,BUILDING,DELAWARE,New Castle,New Castle,9th and Washington Sts.,https://catalog.archives.gov/id/75323919,11/07/1973,11/07/1973, Stoneham;George Read House,,73000524
66000959,,"Administration Building, Carnegie Institute of Washington",Listed,Single,FALSE,0.5, ARCHITECTURE; SOCIAL HISTORY,BUILDING,DISTRICT OF COLUMBIA,Washington,District of Columbia,"1530 P St., NW.",https://catalog.archives.gov/id/117691775,10/15/1966,06/23/1965,,,66000959
74002154,,American Federation of Labor Building,Listed,Single,FALSE,0.9, SOCIAL HISTORY,BUILDING,DISTRICT OF COLUMBIA,Washington,District of Columbia,"901 Massachusetts Ave., NW.",https://catalog.archives.gov/id/117691777,09/13/1974,05/30/1974,,,74002154
66000853,,American National Red Cross,Listed,Single,FALSE,1.3, SOCIAL HISTORY,BUILDING,DISTRICT OF COLUMBIA,Washington,District of Columbia,"17th and D Sts., NW",https://catalog.archives.gov/id/117691861,10/15/1966,06/23/1965, American Red Cross National Headquarters,,66000853
74002155,,American Peace Society,Listed,Single,FALSE,0.9, SOCIAL HISTORY,BUILDING,DISTRICT OF COLUMBIA,Washington,District of Columbia,"734 Jackson Pl., NW.",https://catalog.archives.gov/id/117691779,09/13/1974,05/30/1974, See Also:Lafayette Square Historic District,,74002155
71000993,,"Anderson, Larz, House",Listed,Single,FALSE,0.5, ARCHITECTURE; SOCIAL HISTORY,BUILDING,DISTRICT OF COLUMBIA,Washington,District of Columbia,"2118 Massachusetts Ave., NW.",https://catalog.archives.gov/id/117691939,04/07/1971,06/19/1996," National Headquarters,Society of the Cincinnati",,71000993
01000070,,"Andrew Rankin Memorial Chapel, Frederick Douglass Memorial Hall, Founders Library",Listed,Single,FALSE,,,BUILDING,DISTRICT OF COLUMBIA,Washington,District of Columbia,2441 and 2365 6th St. NW; and 500 Howard Place NW,https://catalog.archives.gov/id/117691783,01/03/2001,01/31/2001,,,01000070
66000854,,Army Medical Museum,Listed,Single,FALSE,0, HEALTH/MEDICINE; SCIENCE,BUILDING,DISTRICT OF COLUMBIA,Washington,District of Columbia,"Armed Forces Institute of Pathology Building, Walter Reed Army Medical Center, 13th St. and Fern Pl.",,10/15/1966,01/21/1965,,,66000854
